Neighborhood,name,rating,reviews,info,category,composite_score,high_review_flag
Trastevere,Tonnarello | Paglia,4.7,81118,"4.7(81,118) · €10–20","Tonnarello | Paglia
4.7(81,118) · €10–20
Roman ·  · V. della Paglia, 1/2/3
Roman pasta dishes & live guitar music
Closed ⋅ Opens 11:30 AM",16.00366016368873,True
Trastevere,Nannarella,4.7,33199,"4.7(33,199) · €20–30","Nannarella
4.7(33,199) · €20–30
Roman ·  · Piazza di S. Calisto, 7/a
Classic locale for pizza & wine
Closed ⋅ Opens 11:30 AM",15.110275033969021,True
Trastevere,Otello,4.7,15015,"4.7(15,015) · €20–30","Otello
4.7(15,015) · €20–30
Roman · Via della Pelliccia, 47/53
Cool choice for typical Roman dining
Closed ⋅ Opens 11:30 AM",14.31680498041743,True
Trastevere,Supplì Roma,4.7,4437,"4.7(4,437) · €1–10","Supplì Roma
4.7(4,437) · €1–10
Pizza ·  · Via di S. Francesco a Ripa, 137
Takeaway stop for pasta, meats & pizza
Closed ⋅ Opens 10 AM Mon",13.097733751378911,True
Trastevere,Cremì,4.7,629,4.7(629) · $,"Cremì
4.7(629) · $
Ice Cream ·  · Via di S. Agnese in Agone, 20
Simple pitstop for ice cream & crepes
Closed ⋅ Opens 11:30 AM",11.14413125670044,True
Trastevere,Zia Restaurant,4.7,557,4.7(557) · €100+,"Zia Restaurant
4.7(557) · €100+
Fine Dining ·  · Via Goffredo Mameli, 45
High-concept menu in a refined spot
Closed ⋅ Opens 7 PM Tue",11.022565239927285,True
Trastevere,Ristorante daLù,4.7,533,4.7(533),"Ristorante daLù
4.7(533)
Restaurant ·  · Via della Gensola, 58 a
Elegant restaurant for high-concept fare
Closed ⋅ Opens 12:30 PM",10.978521424165844,True
Trastevere,Er pizzicarolo,4.7,490,4.7(490) · €10–20,"Er pizzicarolo
4.7(490) · €10–20
Sandwich · Vicolo del Cinque, 39
Closed ⋅ Opens 11 AM",10.894405391104673,True
Trastevere,Food Factory Trastevere,4.7,466,4.7(466) · €1–10,"Food Factory Trastevere
4.7(466) · €1–10
Restaurant ·  · Piazza di S. Cosimato, 48/49
Italian fare in a snug, laid-back setup
Closed ⋅ Opens 11 AM Mon",10.844185634125646,True
Trastevere,Wiki wiki trastevere by pastamore.,4.6,7872,"4.6(7,872) · €10–20","Wiki wiki trastevere by pastamore.
4.6(7,872) · €10–20
Restaurant ·  · Piazza della Scala, 56
Opens soon ⋅ 8 AM",13.571067438732088,True
Trastevere,Grazia & Graziella,4.6,7760,"4.6(7,760) · €20–30","Grazia & Graziella
4.6(7,760) · €20–30
Italian ·  · Piazza Scipione Ammirato, 7
Closed ⋅ Opens 10 AM",13.556737613177264,True
Trastevere,Trapizzino | Trastevere,4.6,7322,"4.6(7,322) · €10–20","Trapizzino | Trastevere
4.6(7,322) · €10–20
Italian ·  · Piazza Trilussa, 46
Closed ⋅ Opens 12 PM",13.49863879368018,True
Trastevere,Trapizzino | Trastevere,4.6,7322,"4.6(7,322) · €10–20","Trapizzino | Trastevere
4.6(7,322) · €10–20
Italian ·  · Piazza Trilussa, 46
Closed ⋅ Opens 12 PM",13.49863879368018,True
Trastevere,Tonnarello | Calisto,4.6,5065,"4.6(5,065) · €20–30","Tonnarello | Calisto
4.6(5,065) · €20–30
Roman · Piazza di S. Calisto, 10
Convivial spot for pizza & pasta
Closed ⋅ Opens 11:30 AM",13.130109416682783,True
Trastevere,Rione 13 Ristorante,4.6,3555,"4.6(3,555) · €20–30","Rione 13 Ristorante
4.6(3,555) · €20–30
Italian ·  · Via Roma Libera, 19
Closed ⋅ Opens 10 AM",12.776110342237342,True
